"","uid","domainID","siteID","namedLocation","collectDate","parentSampleID","waterSampleID","waterSampleCode","sdgFieldDataQF","publicationDate","release","date_time","time"
"101","194aeec8-3e0b-478a-93f9-c80831fd66f5","D03","BARC","BARC.AOS.buoy.c0",2021-08-10 14:36:00,"BARC.C0.20210810","BARC.C0.20210810",NA,NA,"20221219T153409Z","RELEASE-2023",2021-08-10 10:36:00,2023-04-17 10:36:00
"102","5d88a891-3220-4a48-94cf-1fd26fa9abac","D03","BARC","BARC.AOS.buoy.c0",2021-09-07 14:46:00,"BARC.C0.20210907","BARC.C0.20210907",NA,NA,"20221219T153313Z","RELEASE-2023",2021-09-07 10:46:00,2023-04-17 10:46:00
"103","cc766908-b417-4acf-ba41-9779a3f4d71b","D03","BARC","BARC.AOS.buoy.c0",2021-10-05 12:54:00,"BARC.C0.20211005","BARC.C0.20211005",NA,NA,"20221219T154808Z","RELEASE-2023",2021-10-05 08:54:00,2023-04-17 08:54:00
"104","8e831906-99df-4ba3-9726-2c97559b83c2","D03","BARC","BARC.AOS.buoy.c0",2022-01-11 15:00:00,"BARC.C0.20220111","BARC.C0.20220111",NA,NA,"20230403T214429Z","PROVISIONAL",2022-01-11 10:00:00,2023-04-17 10:00:00
"105","70f059b0-2508-4b06-8914-1b37a4271404","D03","BARC","BARC.AOS.buoy.c0",2022-01-31 18:21:00,"BARC.C0.20220131","BARC.C0.20220131",NA,NA,"20230403T214429Z","PROVISIONAL",2022-01-31 13:21:00,2023-04-17 13:21:00
"106","6c49737d-6b0a-4bb3-9815-c4843a31c206","D03","BARC","BARC.AOS.buoy.c0",2022-01-31 18:21:00,"BARC.C0.20220131","BARC.C0.20220131.2",NA,NA,"20230403T214429Z","PROVISIONAL",2022-01-31 13:21:00,2023-04-17 13:21:00
"107","d7307f4b-fb3e-427d-a421-ac7c8ed1e293","D03","BARC","BARC.AOS.buoy.c0",2022-01-31 18:21:00,"BARC.C0.20220131","BARC.C0.20220131.3",NA,NA,"20230403T214429Z","PROVISIONAL",2022-01-31 13:21:00,2023-04-17 13:21:00
"108","5ba6d101-b795-4a30-a730-1d47fdd9e1e6","D03","BARC","BARC.AOS.buoy.c0",2022-03-02 16:44:00,"BARC.C0.20220302","BARC.C0.20220302",NA,NA,"20230403T211747Z","PROVISIONAL",2022-03-02 11:44:00,2023-04-17 11:44:00
"109","27594c15-589f-47b0-bd32-b353c4341630","D03","BARC","BARC.AOS.buoy.c0",2022-04-06 15:40:00,"BARC.C0.20220406","BARC.C0.20220406",NA,NA,"20230403T213023Z","PROVISIONAL",2022-04-06 11:40:00,2023-04-17 11:40:00
"110","3309550c-d58a-4196-a676-5e1a97dd4d41","D03","BARC","BARC.AOS.buoy.c0",2022-05-03 18:00:00,"BARC.C0.20220503","BARC.C0.20220503",NA,NA,"20230403T211055Z","PROVISIONAL",2022-05-03 14:00:00,2023-04-17 14:00:00
"111","70de2c0b-765e-4d85-a10d-cde2bcef198c","D03","BARC","BARC.AOS.buoy.c0",2022-06-06 14:57:00,"BARC.C0.20220606","BARC.C0.20220606.2",NA,NA,"20230403T212233Z","PROVISIONAL",2022-06-06 10:57:00,2023-04-17 10:57:00
"112","331116fe-0685-4708-8b03-756cded6e3e7","D03","BARC","BARC.AOS.buoy.c0",2022-06-06 14:57:00,"BARC.C0.20220606","BARC.C0.20220606",NA,NA,"20230403T212233Z","PROVISIONAL",2022-06-06 10:57:00,2023-04-17 10:57:00
"113","335efa47-3425-4421-9955-b17242d2f3cf","D03","BARC","BARC.AOS.buoy.c0",2022-06-06 14:57:00,"BARC.C0.20220606","BARC.C0.20220606.3",NA,NA,"20230403T212233Z","PROVISIONAL",2022-06-06 10:57:00,2023-04-17 10:57:00
"114","c104fd53-e159-4a82-83a9-69f5dc9cd1d5","D03","BARC","BARC.AOS.buoy.c0",2022-07-11 18:01:00,"BARC.C0.20220711","BARC.C0.20220711",NA,NA,"20230403T213344Z","PROVISIONAL",2022-07-11 14:01:00,2023-04-17 14:01:00
"115","6143bd02-10d2-4335-a752-468fe2b6d216","D03","BARC","BARC.AOS.buoy.c0",2022-08-09 15:43:00,"BARC.C0.20220809","BARC.C0.20220809",NA,NA,"20230403T213405Z","PROVISIONAL",2022-08-09 11:43:00,2023-04-17 11:43:00
"116","276151a8-686e-4098-9de6-8e1207154b08","D03","BARC","BARC.AOS.buoy.c0",2022-09-06 15:52:00,"BARC.C0.20220906","BARC.C0.20220906",NA,NA,"20230403T212220Z","PROVISIONAL",2022-09-06 11:52:00,2023-04-17 11:52:00
"117","6d3ebf45-cc64-48ed-826a-311829e078ef","D03","BARC","BARC.AOS.buoy.c0",2022-10-19 16:44:00,"BARC.C0.20221019","BARC.C0.20221019",NA,NA,"20230410T162102Z","PROVISIONAL",2022-10-19 12:44:00,2023-04-17 12:44:00
"118","08b03ac6-1749-41c6-8e97-440bb4cf092e","D03","BARC","BARC.AOS.buoy.c0",2022-11-01 16:53:00,"BARC.C0.20221101","BARC.C0.20221101",NA,NA,"20230403T210706Z","PROVISIONAL",2022-11-01 12:53:00,2023-04-17 12:53:00
"119","9474fd14-4519-489c-9f55-333d391776ed","D03","BARC","BARC.AOS.buoy.c0",2023-01-03 15:54:00,"BARC.C0.20230103","BARC.C0.20230103",NA,NA,"20230403T214033Z","PROVISIONAL",2023-01-03 10:54:00,2023-04-17 10:54:00
"120","bb312d5f-c0c1-44bf-a781-33176b6a3083","D03","BARC","BARC.AOS.buoy.c0",2023-02-06 14:31:00,"BARC.C0.20230206","BARC.C0.20230206",NA,NA,"20230410T161756Z","PROVISIONAL",2023-02-06 09:31:00,2023-04-17 09:31:00
"121","ae7d64e2-b3ce-4d7c-b581-55a0a99f6019","D03","SUGG","SUGG.AOS.buoy.c0",2016-08-09 13:30:00,"SUGG.C0.20160809","SUGG.C0.20160809",NA,NA,"20221122T171312Z","RELEASE-2023",2016-08-09 09:30:00,2023-04-17 09:30:00
"122","45b78cbb-5828-4389-ba73-a3f6e6e3ac4f","D03","SUGG","SUGG.AOS.littoral1",2016-08-09 14:30:00,"SUGG.IN.20160809","SUGG.IN.20160809",NA,NA,"20221122T171312Z","RELEASE-2023",2016-08-09 10:30:00,2023-04-17 10:30:00
"123","d315ecd5-be65-4976-965b-51543da9697a","D03","SUGG","SUGG.AOS.littoral2",2016-08-09 15:02:00,"SUGG.OT.20160809","SUGG.OT.20160809",NA,NA,"20221122T171312Z","RELEASE-2023",2016-08-09 11:02:00,2023-04-17 11:02:00
"124","2956a106-ba1d-4175-b711-ff0046480b07","D03","SUGG","SUGG.AOS.buoy.c0",2016-09-06 14:07:00,"SUGG.C0.20160906","SUGG.C0.20160906",NA,NA,"20221122T183637Z","RELEASE-2023",2016-09-06 10:07:00,2023-04-17 10:07:00
"125","bb2216a9-45a4-4c56-85e3-d4e6689969f4","D03","SUGG","SUGG.AOS.littoral2",2016-09-06 14:27:00,"SUGG.OT.20160906","SUGG.OT.20160906",NA,NA,"20221122T183637Z","RELEASE-2023",2016-09-06 10:27:00,2023-04-17 10:27:00
"126","5bbcaa62-db33-471f-8ae1-2ccce55cb197","D03","SUGG","SUGG.AOS.littoral1",2016-09-06 14:50:00,"SUGG.IN.20160906","SUGG.IN.20160906",NA,NA,"20221122T183637Z","RELEASE-2023",2016-09-06 10:50:00,2023-04-17 10:50:00
"127","248255cf-c792-4f0c-ba3d-7e3673310bb9","D03","SUGG","SUGG.AOS.buoy.c0",2016-10-11 14:22:00,"SUGG.C0.20161011","SUGG.C0.20161011",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-11 10:22:00,2023-04-17 10:22:00
"128","64d94675-64c2-480f-83d0-46036114812f","D03","SUGG","SUGG.AOS.littoral1",2016-10-11 14:52:00,"SUGG.IN.20161011","SUGG.IN.20161011",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-11 10:52:00,2023-04-17 10:52:00
"129","494bacde-978d-4e87-994d-24d1f6ac60cc","D03","SUGG","SUGG.AOS.littoral2",2016-10-11 15:30:00,"SUGG.OT.20161011","SUGG.OT.20161011",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-11 11:30:00,2023-04-17 11:30:00
"130","62bbd7ff-8987-41d5-9e89-40ec38c93e04","D03","SUGG","SUGG.AOS.buoy.c0",2016-10-31 13:30:00,"SUGG.C0.20161031","SUGG.C0.20161031",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-31 09:30:00,2023-04-17 09:30:00
"131","03fab263-1d6c-4044-8167-1514611f52f6","D03","SUGG","SUGG.AOS.littoral1",2016-10-31 14:05:00,"SUGG.IN.20161031","SUGG.IN.20161031",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-31 10:05:00,2023-04-17 10:05:00
"132","6c4eb25e-5e56-4c45-a554-d0a598335606","D03","SUGG","SUGG.AOS.littoral2",2016-10-31 14:50:00,"SUGG.OT.20161031","SUGG.OT.20161031",NA,NA,"20221122T170158Z","RELEASE-2023",2016-10-31 10:50:00,2023-04-17 10:50:00
"133","0de2894b-c0ac-4781-8f05-06d3cfeeb693","D03","SUGG","SUGG.AOS.buoy.c0",2016-12-05 15:50:00,"SUGG.C0.20161205","SUGG.C0.20161205",NA,NA,"20221122T185554Z","RELEASE-2023",2016-12-05 10:50:00,2023-04-17 10:50:00
"134","484c7fbe-3923-4b1c-9f2a-fc8741acf531","D03","SUGG","SUGG.AOS.littoral1",2016-12-05 16:26:00,"SUGG.IN.20161205","SUGG.IN.20161205",NA,NA,"20221122T185554Z","RELEASE-2023",2016-12-05 11:26:00,2023-04-17 11:26:00
"135","f36c2ea5-9760-4f5a-a193-5b20c3c9b646","D03","SUGG","SUGG.AOS.littoral2",2016-12-05 17:02:00,"SUGG.OT.20161205","SUGG.OT.20161205",NA,NA,"20221122T185554Z","RELEASE-2023",2016-12-05 12:02:00,2023-04-17 12:02:00
"136","7bd91e23-c55d-486d-bb2a-012228daa292","D03","SUGG","SUGG.AOS.buoy.c0",2017-01-31 14:57:00,"SUGG.C0.20170131","SUGG.C0.20170131",NA,NA,"20221122T185949Z","RELEASE-2023",2017-01-31 09:57:00,2023-04-17 09:57:00
"137","9bae6e01-7bfe-45fc-8adf-e912f483552f","D03","SUGG","SUGG.AOS.littoral1",2017-01-31 15:30:00,"SUGG.IN.20170131","SUGG.IN.20170131",NA,NA,"20221122T185949Z","RELEASE-2023",2017-01-31 10:30:00,2023-04-17 10:30:00
"138","b022880b-be64-440b-afc2-37cf215c95f1","D03","SUGG","SUGG.AOS.littoral2",2017-01-31 16:02:00,"SUGG.OT.20170131","SUGG.OT.20170131",NA,NA,"20221122T185949Z","RELEASE-2023",2017-01-31 11:02:00,2023-04-17 11:02:00
"139","7ea6e2c2-40dc-412b-8855-36350d00994c","D03","SUGG","SUGG.AOS.buoy.c0",2017-02-28 14:40:00,"SUGG.C0.20170228","SUGG.C0.20170228",NA,NA,"20221122T175508Z","RELEASE-2023",2017-02-28 09:40:00,2023-04-17 09:40:00
"140","4df863c2-3306-40e1-8430-a7f1adb20b97","D03","SUGG","SUGG.AOS.littoral1",2017-02-28 15:15:00,"SUGG.IN.20170228","SUGG.IN.20170228",NA,NA,"20221122T175508Z","RELEASE-2023",2017-02-28 10:15:00,2023-04-17 10:15:00
"141","f52dfd86-4557-412b-8c5c-cbe32677a2ff","D03","SUGG","SUGG.AOS.littoral2",2017-02-28 15:34:00,"SUGG.OT.20170228","SUGG.OT.20170228",NA,NA,"20221122T175508Z","RELEASE-2023",2017-02-28 10:34:00,2023-04-17 10:34:00
"142","b805ff1b-ceb5-4827-9f05-0182fab309ba","D03","SUGG","SUGG.AOS.buoy.c0",2017-04-03 13:36:00,"SUGG.C0.20170403","SUGG.C0.20170403",NA,NA,"20221122T184408Z","RELEASE-2023",2017-04-03 09:36:00,2023-04-17 09:36:00
"143","76273af6-8696-4080-afa0-5db75f0bfeac","D03","SUGG","SUGG.AOS.littoral1",2017-04-03 14:00:00,"SUGG.IN.20170403","SUGG.IN.20170403",NA,NA,"20221122T184408Z","RELEASE-2023",2017-04-03 10:00:00,2023-04-17 10:00:00
"144","d4cafc20-5cf8-4f5d-8a4a-6288584be6e8","D03","SUGG","SUGG.AOS.littoral2",2017-04-03 14:30:00,"SUGG.OT.20170403","SUGG.OT.20170403",NA,NA,"20221122T184408Z","RELEASE-2023",2017-04-03 10:30:00,2023-04-17 10:30:00
"145","0b7af514-9b62-4f23-8a82-0f1785a90e7d","D03","SUGG","SUGG.AOS.buoy.c0",2017-05-01 14:36:00,"SUGG.C0.20170501","SUGG.C0.20170501",NA,NA,"20221122T183542Z","RELEASE-2023",2017-05-01 10:36:00,2023-04-17 10:36:00
"146","ab28c1c0-93bd-4da6-a428-b1d0b05b27ef","D03","SUGG","SUGG.AOS.littoral1",2017-05-01 14:48:00,"SUGG.IN.20170501","SUGG.IN.20170501",NA,NA,"20221122T183542Z","RELEASE-2023",2017-05-01 10:48:00,2023-04-17 10:48:00
"147","094558a2-94c5-4b00-90dc-4dc7608f5f5d","D03","SUGG","SUGG.AOS.littoral2",2017-05-01 15:20:00,"SUGG.OT.20170501","SUGG.OT.20170501",NA,NA,"20221122T183542Z","RELEASE-2023",2017-05-01 11:20:00,2023-04-17 11:20:00
"148","38105e89-71b4-4cf1-94e9-5f66e7b5b46f","D03","SUGG","SUGG.AOS.buoy.c0",2017-06-06 13:57:00,"SUGG.C0.20170606","SUGG.C0.20170606",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-06 09:57:00,2023-04-17 09:57:00
"149","01e07251-8f1e-434f-a1ab-e5c26a5a71ad","D03","SUGG","SUGG.AOS.littoral1",2017-06-06 14:25:00,"SUGG.IN.20170606","SUGG.IN.20170606",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-06 10:25:00,2023-04-17 10:25:00
"150","dc1f82ca-b308-4170-aa84-8bb99ea77f68","D03","SUGG","SUGG.AOS.littoral2",2017-06-06 14:52:00,"SUGG.OT.20170606","SUGG.OT.20170606",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-06 10:52:00,2023-04-17 10:52:00
"151","f0730c9a-450c-4988-9f73-f7d531e90ae8","D03","SUGG","SUGG.AOS.buoy.c0",2017-06-26 14:19:00,"SUGG.C0.20170626","SUGG.C0.20170626",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-26 10:19:00,2023-04-17 10:19:00
"152","6291852a-371e-4c95-8e44-71a5328e8a55","D03","SUGG","SUGG.AOS.littoral1",2017-06-26 14:29:00,"SUGG.IN.20170626","SUGG.IN.20170626",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-26 10:29:00,2023-04-17 10:29:00
"153","55cf0fd2-36a6-4ba4-9c72-97de3806f9f2","D03","SUGG","SUGG.AOS.littoral2",2017-06-26 15:21:00,"SUGG.OT.20170626","SUGG.OT.20170626",NA,NA,"20221122T173022Z","RELEASE-2023",2017-06-26 11:21:00,2023-04-17 11:21:00
"154","a4075152-f4ca-462a-b4c0-04788b9bef06","D03","SUGG","SUGG.AOS.buoy.c0",2017-08-01 14:10:00,"SUGG.C0.20170801","SUGG.C0.20170801",NA,NA,"20221122T190940Z","RELEASE-2023",2017-08-01 10:10:00,2023-04-17 10:10:00
"155","a89e84e0-d23c-4768-b9fe-3e4b97c6c385","D03","SUGG","SUGG.AOS.littoral1",2017-08-01 14:29:00,"SUGG.IN.20170801","SUGG.IN.20170801",NA,NA,"20221122T190940Z","RELEASE-2023",2017-08-01 10:29:00,2023-04-17 10:29:00
"156","d45726d8-8a48-4495-99e7-5612d614bb5d","D03","SUGG","SUGG.AOS.littoral2",2017-08-01 14:53:00,"SUGG.OT.20170801","SUGG.OT.20170801",NA,NA,"20221122T190940Z","RELEASE-2023",2017-08-01 10:53:00,2023-04-17 10:53:00
"157","88ed4f93-819f-452d-888e-06d1e8829d17","D03","SUGG","SUGG.AOS.buoy.c0",2017-09-04 14:18:00,"SUGG.C0.20170904","SUGG.C0.20170904",NA,NA,"20221122T190227Z","RELEASE-2023",2017-09-04 10:18:00,2023-04-17 10:18:00
"158","e9e905dd-bfcb-44fd-9b26-c2aded2f7770","D03","SUGG","SUGG.AOS.littoral1",2017-09-04 14:42:00,"SUGG.IN.20170904","SUGG.IN.20170904",NA,NA,"20221122T190227Z","RELEASE-2023",2017-09-04 10:42:00,2023-04-17 10:42:00
"159","28f04238-13da-413c-980b-70ee8950d754","D03","SUGG","SUGG.AOS.littoral2",2017-09-04 15:05:00,"SUGG.OT.20170904","SUGG.OT.20170904",NA,NA,"20221122T190227Z","RELEASE-2023",2017-09-04 11:05:00,2023-04-17 11:05:00
"160","6057e2b6-2311-4758-b506-faf9b6a39fc8","D03","SUGG","SUGG.AOS.buoy.c0",2017-10-03 14:10:00,"SUGG.C0.20171003","SUGG.C0.20171003",NA,NA,"20221122T175006Z","RELEASE-2023",2017-10-03 10:10:00,2023-04-17 10:10:00
"161","7117d80f-4638-420e-91ec-ca2e1bc26c84","D03","SUGG","SUGG.AOS.littoral1",2017-10-03 14:35:00,"SUGG.IN.20171003","SUGG.IN.20171003",NA,NA,"20221122T175006Z","RELEASE-2023",2017-10-03 10:35:00,2023-04-17 10:35:00
"162","743578c1-9e86-43b9-9b55-14d3d4ff7e13","D03","SUGG","SUGG.AOS.littoral2",2017-10-03 15:05:00,"SUGG.OT.20171003","SUGG.OT.20171003",NA,NA,"20221122T175006Z","RELEASE-2023",2017-10-03 11:05:00,2023-04-17 11:05:00
"163","560da2fc-d3f5-47b8-a003-5f49017c0b93","D03","SUGG","SUGG.AOS.buoy.c0",2017-11-06 15:52:00,"SUGG.C0.20171106","SUGG.C0.20171106",NA,NA,"20221122T185433Z","RELEASE-2023",2017-11-06 10:52:00,2023-04-17 10:52:00
"164","5c8565e1-dd13-409d-8895-d618947774c2","D03","SUGG","SUGG.AOS.littoral1",2017-11-06 16:19:00,"SUGG.IN.20171106","SUGG.IN.20171106",NA,NA,"20221122T185433Z","RELEASE-2023",2017-11-06 11:19:00,2023-04-17 11:19:00
"165","16d15ed8-0a9b-4dfe-9544-c18500afafc1","D03","SUGG","SUGG.AOS.littoral2",2017-11-06 16:28:00,"SUGG.OT.20171106","SUGG.OT.20171106",NA,NA,"20221122T185433Z","RELEASE-2023",2017-11-06 11:28:00,2023-04-17 11:28:00
"166","63569543-440b-4d09-9df2-9d1c1551f296","D03","SUGG","SUGG.AOS.buoy.c0",2017-12-04 15:52:00,"SUGG.C0.20171204","SUGG.C0.20171204",NA,NA,"20221122T180352Z","RELEASE-2023",2017-12-04 10:52:00,2023-04-17 10:52:00
"167","356e11a7-b546-43f2-ab2a-ac7f7c371d80","D03","SUGG","SUGG.AOS.littoral1",2017-12-04 16:11:00,"SUGG.IN.20171204","SUGG.IN.20171204",NA,NA,"20221122T180352Z","RELEASE-2023",2017-12-04 11:11:00,2023-04-17 11:11:00
"168","4710d37f-2c9d-4501-adfd-2788d1ffe8f0","D03","SUGG","SUGG.AOS.littoral2",2017-12-04 16:31:00,"SUGG.OT.20171204","SUGG.OT.20171204",NA,NA,"20221122T180352Z","RELEASE-2023",2017-12-04 11:31:00,2023-04-17 11:31:00
"169","a2d44a98-7c24-460c-97fa-fb28a6fc56d8","D03","SUGG","SUGG.AOS.buoy.c0",2018-01-03 16:14:00,"SUGG.C0.20180103","SUGG.C0.20180103",NA,NA,"20221128T163305Z","RELEASE-2023",2018-01-03 11:14:00,2023-04-17 11:14:00
"170","20e8088c-671c-43a6-8f24-7bbeb685ab2a","D03","SUGG","SUGG.AOS.buoy.c0",2018-02-05 15:53:00,"SUGG.C0.20180205","SUGG.C0.20180205",NA,NA,"20221128T191304Z","RELEASE-2023",2018-02-05 10:53:00,2023-04-17 10:53:00
"171","8c90915e-1149-435b-bb9f-8e13f3d7cb54","D03","SUGG","SUGG.AOS.buoy.c0",2018-03-05 18:01:00,"SUGG.C0.20180305","SUGG.C0.20180305",NA,NA,"20221128T184150Z","RELEASE-2023",2018-03-05 13:01:00,2023-04-17 13:01:00
"172","c922a1fe-755d-446d-a286-ff784727246b","D03","SUGG","SUGG.AOS.buoy.c0",2018-04-02 17:03:00,"SUGG.C0.20180402","SUGG.C0.20180402",NA,NA,"20221128T175855Z","RELEASE-2023",2018-04-02 13:03:00,2023-04-17 13:03:00
"173","5e8cba69-d21f-4bc6-b499-089c3f38ab18","D03","SUGG","SUGG.AOS.buoy.c0",2018-04-30 14:40:00,"SUGG.C0.20180430","SUGG.C0.20180430",NA,NA,"20221128T175855Z","RELEASE-2023",2018-04-30 10:40:00,2023-04-17 10:40:00
"174","978c8b06-4123-4b81-a6e0-ec78a6c92ba2","D03","SUGG","SUGG.AOS.buoy.c0",2018-06-04 16:00:00,"SUGG.C0.20180604","SUGG.C0.20180604",NA,NA,"20221128T180322Z","RELEASE-2023",2018-06-04 12:00:00,2023-04-17 12:00:00
"175","f7111b72-6131-4df3-89aa-c1ab87a6f74f","D03","SUGG","SUGG.AOS.buoy.c0",2018-07-09 14:09:00,"SUGG.C0.20180709","SUGG.C0.20180709",NA,NA,"20221128T164959Z","RELEASE-2023",2018-07-09 10:09:00,2023-04-17 10:09:00
"176","0d1dfadf-631c-40fd-93be-a99ce2d7389b","D03","SUGG","SUGG.AOS.buoy.c0",2018-07-30 14:30:00,"SUGG.C0.20180730","SUGG.C0.20180730",NA,NA,"20221128T164959Z","RELEASE-2023",2018-07-30 10:30:00,2023-04-17 10:30:00
"177","748631b4-c98b-4481-a7d2-cff801e320b8","D03","SUGG","SUGG.AOS.buoy.c0",2018-09-04 14:27:00,"SUGG.C0.20180904","SUGG.C0.20180904",NA,NA,"20221128T163407Z","RELEASE-2023",2018-09-04 10:27:00,2023-04-17 10:27:00
"178","b5d26d18-33e4-45a9-a3b5-5c4bb6d3b573","D03","SUGG","SUGG.AOS.buoy.c0",2018-10-01 16:50:00,"SUGG.C0.20181001","SUGG.C0.20181001",NA,NA,"20221128T190340Z","RELEASE-2023",2018-10-01 12:50:00,2023-04-17 12:50:00
"179","f13817af-a8fb-4b2f-acb1-bf733ddf18fa","D03","SUGG","SUGG.AOS.buoy.c0",2018-11-05 17:16:00,"SUGG.C0.20181105","SUGG.C0.20181105",NA,NA,"20221128T185329Z","RELEASE-2023",2018-11-05 12:16:00,2023-04-17 12:16:00
"180","51112277-42fa-4df1-97f2-9ef01954fdab","D03","SUGG","SUGG.AOS.buoy.c0",2018-12-04 17:52:00,"SUGG.C0.20181204","SUGG.C0.20181204",NA,NA,"20221128T192553Z","RELEASE-2023",2018-12-04 12:52:00,2023-04-17 12:52:00
"181","da5dc6e4-3d7b-4547-89fb-b6915993196f","D03","SUGG","SUGG.AOS.buoy.c0",2019-01-07 17:42:00,"SUGG.C0.20190107","SUGG.C0.20190107",NA,NA,"20221128T181635Z","RELEASE-2023",2019-01-07 12:42:00,2023-04-17 12:42:00
"182","c8a5362f-4d87-4be0-a7ed-983cf0314b3a","D03","SUGG","SUGG.AOS.buoy.c0",2019-02-04 18:48:00,"SUGG.C0.20190204","SUGG.C0.20190204",NA,NA,"20221128T183158Z","RELEASE-2023",2019-02-04 13:48:00,2023-04-17 13:48:00
"183","da6d5afa-6555-4f55-9292-45d558b84b17","D03","SUGG","SUGG.AOS.buoy.c0",2019-03-04 17:06:00,"SUGG.C0.20190304","SUGG.C0.20190304",NA,NA,"20221128T171119Z","RELEASE-2023",2019-03-04 12:06:00,2023-04-17 12:06:00
"184","2d08f4b5-7b50-47a5-b1f9-4d389663824c","D03","SUGG","SUGG.AOS.buoy.c0",2019-04-11 15:58:00,"SUGG.C0.20190411","SUGG.C0.20190411",NA,NA,"20221128T181353Z","RELEASE-2023",2019-04-11 11:58:00,2023-04-17 11:58:00
"185","8c8b885d-be42-435d-95ac-3cada5f46713","D03","SUGG","SUGG.AOS.buoy.c0",2019-05-07 14:07:00,"SUGG.C0.20190507","SUGG.C0.20190507",NA,NA,"20221128T192539Z","RELEASE-2023",2019-05-07 10:07:00,2023-04-17 10:07:00
"186","c819aaf6-f18e-423b-b6fb-2f803567a9e6","D03","SUGG","SUGG.AOS.buoy.c0",2019-05-07 14:07:00,"SUGG.C0.20190507","SUGG.C0.20190507.2",NA,NA,"20221128T192539Z","RELEASE-2023",2019-05-07 10:07:00,2023-04-17 10:07:00
"187","2365d4ad-0383-414b-ab73-b954519c20b2","D03","SUGG","SUGG.AOS.buoy.c0",2019-06-10 16:30:00,"SUGG.C0.20190610","SUGG.C0.20190610",NA,NA,"20221128T190442Z","RELEASE-2023",2019-06-10 12:30:00,2023-04-17 12:30:00
"188","c6a0f626-92f5-4a66-9852-615269287bec","D03","SUGG","SUGG.AOS.buoy.c0",2019-07-08 15:02:00,"SUGG.C0.20190708","SUGG.C0.20190708",NA,NA,"20221128T170523Z","RELEASE-2023",2019-07-08 11:02:00,2023-04-17 11:02:00
"189","b8206820-7873-4a35-850c-6af8f462a6ee","D03","SUGG","SUGG.AOS.buoy.c0",2019-08-13 15:30:00,"SUGG.C0.20190813","SUGG.C0.20190813",NA,NA,"20221128T163018Z","RELEASE-2023",2019-08-13 11:30:00,2023-04-17 11:30:00
"190","041dc194-403b-480b-b211-da375552fc32","D03","SUGG","SUGG.AOS.buoy.c0",2019-09-10 14:07:00,"SUGG.C0.20190910","SUGG.C0.20190910",NA,NA,"20221128T164552Z","RELEASE-2023",2019-09-10 10:07:00,2023-04-17 10:07:00
"191","0e1c9f9c-1c5b-43fa-af7e-c73871ebd499","D03","SUGG","SUGG.AOS.buoy.c0",2019-10-01 15:34:00,"SUGG.C0.20191001","SUGG.C0.20191001",NA,NA,"20221128T174033Z","RELEASE-2023",2019-10-01 11:34:00,2023-04-17 11:34:00
"192","7b3c9439-a37e-459f-ba97-c7c516023e23","D03","SUGG","SUGG.AOS.buoy.c0",2019-11-04 16:31:00,"SUGG.C0.20191104","SUGG.C0.20191104",NA,NA,"20221128T173918Z","RELEASE-2023",2019-11-04 11:31:00,2023-04-17 11:31:00
"193","25d7cad2-7530-467a-ac2d-8b89bc127852","D03","SUGG","SUGG.AOS.buoy.c0",2019-12-09 15:28:00,"SUGG.C0.20191209","SUGG.C0.20191209",NA,NA,"20221128T172735Z","RELEASE-2023",2019-12-09 10:28:00,2023-04-17 10:28:00
"194","431db70b-1330-48d9-bdfe-172d99cafb63","D03","SUGG","SUGG.AOS.buoy.c0",2020-01-07 15:01:00,"SUGG.C0.20200107","SUGG.C0.20200107",NA,NA,"20221128T212014Z","RELEASE-2023",2020-01-07 10:01:00,2023-04-17 10:01:00
"195","4ba0bb34-cac6-4a4a-84f3-e2acdd871494","D03","SUGG","SUGG.AOS.buoy.c0",2020-02-04 15:48:00,"SUGG.C0.20200204","SUGG.C0.20200204",NA,NA,"20221128T215019Z","RELEASE-2023",2020-02-04 10:48:00,2023-04-17 10:48:00
"196","c9143442-e049-43d0-9381-7b8abfa5b2d9","D03","SUGG","SUGG.AOS.buoy.c0",2020-03-03 16:00:00,"SUGG.C0.20200303","SUGG.C0.20200303.3",NA,NA,"20221128T203948Z","RELEASE-2023",2020-03-03 11:00:00,2023-04-17 11:00:00
"197","82b0b9e9-b0da-41e0-b02e-3fd9206bd85c","D03","SUGG","SUGG.AOS.buoy.c0",2020-03-03 16:00:00,"SUGG.C0.20200303","SUGG.C0.20200303.2",NA,NA,"20221128T203948Z","RELEASE-2023",2020-03-03 11:00:00,2023-04-17 11:00:00
"198","e1d06c37-dc5d-429b-836f-ebb71dc5a6fe","D03","SUGG","SUGG.AOS.buoy.c0",2020-03-03 16:00:00,"SUGG.C0.20200303","SUGG.C0.20200303",NA,NA,"20221128T203948Z","RELEASE-2023",2020-03-03 11:00:00,2023-04-17 11:00:00
