"site","date","depth","temp"
"Pick",2022-06-14 03:06:00,0.25,28.005
"Pick",2022-06-14 03:16:00,0.25,27.988
"Pick",2022-06-14 03:26:00,0.25,28.014
"Pick",2022-06-14 03:36:00,0.25,27.98
"Pick",2022-06-14 03:46:00,0.25,27.988
"Pick",2022-06-14 03:56:00,0.25,27.954
"Pick",2022-06-14 04:06:00,0.25,27.98
"Pick",2022-06-14 04:16:00,0.25,27.971
"Pick",2022-06-14 04:26:00,0.25,27.988
"Pick",2022-06-14 04:36:00,0.25,27.997
"Pick",2022-06-14 04:46:00,0.25,28.022
"Pick",2022-06-14 04:56:00,0.25,28.005
"Pick",2022-06-14 05:06:00,0.25,28.014
"Pick",2022-06-14 05:16:00,0.25,28.039
"Pick",2022-06-14 05:26:00,0.25,28.039
"Pick",2022-06-14 05:36:00,0.25,28.022
"Pick",2022-06-14 05:46:00,0.25,28.056
"Pick",2022-06-14 05:56:00,0.25,28.056
"Pick",2022-06-14 06:06:00,0.25,28.014
"Pick",2022-06-14 06:16:00,0.25,28.022
"Pick",2022-06-14 06:26:00,0.25,28.048
"Pick",2022-06-14 06:36:00,0.25,28.005
"Pick",2022-06-14 06:46:00,0.25,27.971
"Pick",2022-06-14 06:56:00,0.25,28.022
"Pick",2022-06-14 07:06:00,0.25,27.997
"Pick",2022-06-14 07:16:00,0.25,27.997
"Pick",2022-06-14 07:26:00,0.25,28.048
"Pick",2022-06-14 07:36:00,0.25,28.031
"Pick",2022-06-14 07:46:00,0.25,28.005
"Pick",2022-06-14 07:56:00,0.25,28.005
"Pick",2022-06-14 08:06:00,0.25,28.014
"Pick",2022-06-14 08:16:00,0.25,28.014
"Pick",2022-06-14 08:26:00,0.25,28.005
"Pick",2022-06-14 08:36:00,0.25,28.014
"Pick",2022-06-14 08:46:00,0.25,28.031
"Pick",2022-06-14 08:56:00,0.25,28.014
"Pick",2022-06-14 09:06:00,0.25,27.988
"Pick",2022-06-14 09:16:00,0.25,28.014
"Pick",2022-06-14 09:26:00,0.25,28.022
"Pick",2022-06-14 09:36:00,0.25,28.014
"Pick",2022-06-14 09:46:00,0.25,28.005
"Pick",2022-06-14 09:56:00,0.25,27.988
"Pick",2022-06-14 10:06:00,0.25,28.014
"Pick",2022-06-14 10:16:00,0.25,28.031
"Pick",2022-06-14 10:26:00,0.25,28.048
"Pick",2022-06-14 10:36:00,0.25,28.048
"Pick",2022-06-14 10:46:00,0.25,28.039
"Pick",2022-06-14 10:56:00,0.25,28.022
"Pick",2022-06-14 11:06:00,0.25,28.014
"Pick",2022-06-14 11:16:00,0.25,28.056
"Pick",2022-06-14 11:26:00,0.25,28.048
"Pick",2022-06-14 11:36:00,0.25,28.005
"Pick",2022-06-14 11:46:00,0.25,28.056
"Pick",2022-06-14 11:56:00,0.25,28.108
"Pick",2022-06-14 12:06:00,0.25,28.261
"Pick",2022-06-14 12:16:00,0.25,28.398
"Pick",2022-06-14 12:26:00,0.25,28.603
"Pick",2022-06-14 12:36:00,0.25,28.894
"Pick",2022-06-14 12:46:00,0.25,29.238
"Pick",2022-06-14 12:56:00,0.25,29.47
"Pick",2022-06-14 13:06:00,0.25,29.487
"Pick",2022-06-14 13:16:00,0.25,29.513
"Pick",2022-06-14 13:26:00,0.25,29.573
"Pick",2022-06-14 13:36:00,0.25,29.556
"Pick",2022-06-14 13:46:00,0.25,28.972
"Pick",2022-06-14 13:56:00,0.25,28.92
"Pick",2022-06-14 14:06:00,0.25,28.929
"Pick",2022-06-14 14:16:00,0.25,28.706
"Pick",2022-06-14 14:26:00,0.25,28.569
"Pick",2022-06-14 14:36:00,0.25,28.441
"Pick",2022-06-14 14:46:00,0.25,28.304
"Pick",2022-06-14 14:56:00,0.25,28.184
"Pick",2022-06-14 15:06:00,0.25,28.184
"Pick",2022-06-14 15:16:00,0.25,28.278
"Pick",2022-06-14 15:26:00,0.25,28.432
"Pick",2022-06-14 15:36:00,0.25,28.56
"Pick",2022-06-14 15:46:00,0.25,28.689
"Pick",2022-06-14 15:56:00,0.25,28.792
"Pick",2022-06-14 16:06:00,0.25,28.869
"Pick",2022-06-14 16:16:00,0.25,28.954
"Pick",2022-06-14 16:26:00,0.25,29.032
"Pick",2022-06-14 16:36:00,0.25,29.083
"Pick",2022-06-14 16:46:00,0.25,29.015
"Pick",2022-06-14 16:56:00,0.25,28.972
"Pick",2022-06-14 17:06:00,0.25,28.92
"Pick",2022-06-14 17:16:00,0.25,28.877
"Pick",2022-06-14 17:26:00,0.25,28.894
"Pick",2022-06-14 17:36:00,0.25,28.972
"Pick",2022-06-14 17:46:00,0.25,28.997
"Pick",2022-06-14 17:56:00,0.25,29.066
"Pick",2022-06-14 18:06:00,0.25,29.075
"Pick",2022-06-14 18:16:00,0.25,29.083
"Pick",2022-06-14 18:26:00,0.25,29.083
"Pick",2022-06-14 18:36:00,0.25,29.117
"Pick",2022-06-14 18:46:00,0.25,29.143
"Pick",2022-06-14 18:56:00,0.25,29.152
"Pick",2022-06-14 19:06:00,0.25,29.178
"Pick",2022-06-14 19:16:00,0.25,29.16
"Pick",2022-06-14 19:26:00,0.25,29.109
"Pick",2022-06-14 19:36:00,0.25,29.049
"Pick",2022-06-14 19:46:00,0.25,28.989
"Pick",2022-06-14 19:56:00,0.25,28.946
"Pick",2022-06-14 20:06:00,0.25,28.92
"Pick",2022-06-14 20:16:00,0.25,28.937
"Pick",2022-06-14 20:26:00,0.25,28.894
"Pick",2022-06-14 20:36:00,0.25,28.886
"Pick",2022-06-14 20:46:00,0.25,28.869
"Pick",2022-06-14 20:56:00,0.25,28.869
"Pick",2022-06-14 21:06:00,0.25,28.843
"Pick",2022-06-14 21:16:00,0.25,28.86
